[Header]
TITLE,hc_sample_12232020_1p8_300K.dat
BYAPP,HeatCapacity,3.8.14,1.7
INFO,1,MASS:Sample Mass (mg)
INFO,,MASSERR:Sample Mass Error (mg)
INFO,,MOLWGHT:Formula Weight (g/mole)
INFO,,ATOMS:Atoms per Formula Unit
INFO,PPMS Heat Capacity Option 3.8.14 Build 19,APPNAME
DATATYPE,TIME,1
DATATYPE,COMMENT,2
STARTUPAXIS, X, 8, LINEAR, AUTO
STARTUPAXIS, Y1, 10, LINEAR, AUTO
[Data]
Time Stamp (Seconds),Comment (),System Status (Code),Puck Temp (Kelvin),System Temp (Kelvin),Field (Oersted),Pressure (Torr),Sample Temp (Kelvin),Temp Rise (Kelvin),Samp HC (µJ/K),Samp HC Err (µJ/K),Addenda HC (µJ/K),Addenda HC Err (µJ/K),Total HC (µJ/K),Total HC Err (µJ/K),Fit Deviation (ChiSquare),Time Const tau1 (seconds),Time Const tau2 (seconds),Sample Coupling (Percent),Debye Temp (Kelvin),Debye Temp Err (Kelvin),Cal Correction (Factor),Therm Resist (Ohms),Htr Resist (Ohms),Puck Resist (Ohms),Wire Cond (W/K),Meas Time (seconds),Temp Squared (K^2),Samp HC/Temp (µJ/K/K),Addenda Offset HC (µJ/K)
31096233.44,,5905,10.1713,10.1813,-0.005,9.3E-6,10.287009,0.20917009,182.69465,0.1837,23.795332,0.0406,206.48998,0.1837,0.49131805,20.099751,0.019035334,99.066171,0,0,1,,,,1.0349E-5,40.31635,105.82256,17.759744,0
31096885.45,,5905,10.3442,10.355,-0.005,9.3E-6,10.459441,0.20932539,186.77042,0.1689,24.76105,0.04103,211.53147,0.1689,4.9216675,20.212798,0.019142789,99.078891,0,0,1,,,,1.0541E-5,40.1995,109.39991,17.856635,0
31097035.77,,5905,10.3447,10.3542,-0.005,9.2E-6,10.461431,0.21243022,187.18487,0.1842,24.771185,0.04104,211.95606,0.1842,0.43787979,20.234784,0.019465313,99.063002,0,0,1,,,,1.0552E-5,40.4256,109.44154,17.892855,0
31097186.11,,5905,10.3456,10.3529,-0.005,9.3E-6,10.461755,0.21235946,187.3699,0.1914,24.773308,0.04104,212.14321,0.1914,0.48980504,20.276779,0.020127115,99.03231,0,0,1,,,,1.0542E-5,40.46957,109.44831,17.909988,0
31097526.2,,5905,10.5163,10.524,-0.005,9.3E-6,10.632114,0.2132918,191.62918,0.1983,25.740926,0.04142,217.3701,0.1983,2.5332085,20.506801,0.021124653,99.007751,0,0,1,,,,1.0683E-5,40.55356,113.04186,18.023619,0
31097676.56,,5905,10.5164,10.5251,-0.005,9.2E-6,10.635074,0.21680755,191.69649,0.1997,25.758708,0.04143,217.4552,0.1997,0.57990221,20.345435,0.019483965,99.078165,0,0,1,,,,1.0766E-5,41.0136,113.10479,18.024933,0
31097827.16,,5905,10.5168,10.5249,-0.005,9.2E-6,10.635063,0.21591182,191.79712,0.1958,25.758477,0.04142,217.55559,0.1958,0.50174713,20.39179,0.01999043,99.055847,0,0,1,,,,1.0748E-5,40.69087,113.10457,18.034412,0
31098172.2,,5905,10.6891,10.6971,-0.005,9.3E-6,10.806586,0.21635819,196.56974,0.2027,26.74948,0.04181,223.31922,0.2027,18.087699,20.627758,0.021130535,99.023132,0,0,1,,,,1.0909E-5,40.78358,116.78229,18.18981,0
31098322.94,,5905,10.689,10.6973,-0.005,9.4E-6,10.809864,0.22024603,196.64111,0.2057,26.770286,0.04182,223.4114,0.2057,0.39677717,20.546653,0.020319651,99.057391,0,0,1,,,,1.0954E-5,41.25552,116.85316,18.190896,0
31098473.25,,5905,10.6904,10.697,-0.005,9.4E-6,10.810033,0.22026989,196.4594,0.2178,26.771807,0.04182,223.23121,0.2178,0.5145388,20.611393,0.021143789,99.022784,0,0,1,,,,1.0913E-5,41.09331,116.85682,18.173802,0
31098812.95,,5905,10.8605,10.8681,-0.005,9.4E-6,10.98081,0.22021187,201.3496,0.2152,27.776215,0.04226,229.12582,0.2152,2.428989,20.738551,0.021558514,99.018907,0,0,1,,,,1.1133E-5,41.22279,120.57819,18.336498,0
31098965.19,,5905,10.8612,10.8689,-0.005,9.2E-6,10.983625,0.22362682,201.48256,0.2061,27.790862,0.04227,229.27342,0.2061,0.71161275,20.633414,0.020265029,99.073258,0,0,1,,,,1.1192E-5,41.4771,120.64002,18.343904,0
31099116.34,,5905,10.8608,10.8686,-0.005,9.3E-6,10.983164,0.222938,201.75786,0.2276,27.791805,0.04227,229.54966,0.2276,0.35451286,20.729524,0.02149012,99.02051,0,0,1,,,,1.1158E-5,41.26683,120.62989,18.369739,0
31099462.64,,5905,11.0324,11.041,-0.005,9.3E-6,11.153676,0.22332015,206.72869,0.218,28.812289,0.04283,235.54098,0.218,41.468742,20.925071,0.022132963,99.009444,0,0,1,,,,1.1343E-5,41.45905,124.40449,18.534579,0
31099616.66,,5905,11.034,11.0417,-0.005,9.3E-6,11.157039,0.22704902,206.85072,0.223,28.8344,0.04284,235.68512,0.223,0.30642806,20.852454,0.02143059,99.037819,0,0,1,,,,1.1387E-5,41.85014,124.47952,18.53993,0
31099769.02,,5905,11.0338,11.0409,-0.005,9.3E-6,11.156477,0.22687554,206.78999,0.2442,28.830993,0.04284,235.62098,0.2442,0.26297324,20.860733,0.02174207,99.024278,0,0,1,,,,1.1381E-5,41.70491,124.46698,18.53542,0
31100117.25,,5905,11.2061,11.2138,-0.005,9.3E-6,11.328777,0.22643096,211.77131,0.2151,29.88685,0.0436,241.65816,0.2151,5.6076341,20.992006,0.02171665,99.040484,0,0,1,,,,1.1598E-5,41.72147,128.3412,18.693218,0
31100271.39,,5905,11.2068,11.2149,-0.005,9.2E-6,11.331251,0.22987422,211.84091,0.216,29.903938,0.04361,241.74485,0.216,0.6482952,20.935859,0.021369206,99.053544,0,0,1,,,,1.1632E-5,41.98401,128.39726,18.695279,0
31100425.53,,5905,11.2071,11.2146,-0.005,9.3E-6,11.331369,0.22956437,211.83712,0.2234,29.904611,0.04361,241.74173,0.2234,0.34624383,20.950361,0.021642895,99.042055,0,0,1,,,,1.1625E-5,41.87172,128.39992,18.694751,0
31100767.61,,5905,11.3785,11.387,-0.005,9.2E-6,11.502321,0.22975254,216.85666,0.2353,30.977551,0.04461,247.83422,0.2353,4.3182337,21.213587,0.022318145,99.033053,0,0,1,,,,1.177E-5,41.90072,132.30339,18.853296,0
31100924.08,,5905,11.3788,11.3874,-0.005,9.2E-6,11.50572,0.23396829,217.01748,0.2314,30.997579,0.04463,248.01506,0.2314,0.70817672,21.120783,0.021942555,99.045143,0,0,1,,,,1.1829E-5,42.42717,132.3816,18.861704,0
31101078.7,,5905,11.3792,11.3881,-0.005,9.4E-6,11.505143,0.23323607,217.27042,0.258,30.997627,0.04463,248.26805,0.258,0.28463815,21.182275,0.022847366,99.007582,0,0,1,,,,1.1811E-5,42.24157,132.36833,18.884634,0
31101428.27,,5905,11.551,11.5599,-0.005,9.4E-6,11.676474,0.23368255,222.41512,0.2557,32.09493,0.04593,254.51005,0.2557,15.604998,21.438368,0.023585668,98.996329,0,0,1,,,,1.1964E-5,42.36455,136.34005,19.04814,0
31101585.53,,5905,11.5512,11.5613,-0.005,9.2E-6,11.679857,0.23760924,222.58757,0.231,32.118153,0.04596,254.70572,0.231,0.72116097,21.283242,0.022169996,99.049933,0,0,1,,,,1.2055E-5,42.87674,136.41907,19.057388,0
31101740,,5905,11.5514,11.5605,-0.005,9.3E-6,11.680287,0.23690632,222.29819,0.2397,32.11992,0.04597,254.41811,0.2397,1.4199811,21.229822,0.021167045,99.091762,0,0,1,,,,1.2068E-5,42.56648,136.4291,19.031912,0
31102087.3,,5905,11.7232,11.7337,-0.005,9.2E-6,11.848573,0.23615929,227.93362,0.2556,33.225387,0.04751,261.15901,0.2556,6.8582151,21.579354,0.023687187,99.006215,0,0,1,,,,1.2195E-5,42.45964,140.38869,19.23722,0
31102243.83,,5905,11.7234,11.7336,-0.005,9.3E-6,11.853461,0.24098836,228.27772,0.2599,33.260562,0.04756,261.53828,0.2599,1.0007319,21.526959,0.023069476,99.029569,0,0,1,,,,1.224E-5,43.15871,140.50453,19.258318,0
31102403.39,,5905,11.7236,11.7348,-0.005,9.4E-6,11.853257,0.24067249,228.03354,0.2561,33.258161,0.04756,261.2917,0.2561,1.3258022,21.424338,0.022530886,99.048494,0,0,1,,,,1.2285E-5,43.05392,140.49969,19.23805,0
31102755.63,,5905,11.8955,11.9084,-0.005,9.2E-6,12.024205,0.23963658,233.56072,0.2741,34.403132,0.04932,267.96385,0.2741,7.8143307,21.769864,0.024268928,98.998536,0,0,1,,,,1.2404E-5,42.84868,144.5815,19.424214,0
31102914.36,,5905,11.8962,11.908,-0.005,9.2E-6,12.028309,0.24428657,234.07901,0.2811,34.429226,0.04936,268.50824,0.2811,0.31920352,21.665321,0.023238409,99.035572,0,0,1,,,,1.2485E-5,43.53973,144.68022,19.460675,0
31103072.2,,5905,11.8966,11.9079,-0.005,9.4E-6,12.028279,0.24385342,234.0447,0.2807,34.432869,0.04937,268.47756,0.2807,0.52926885,21.689628,0.023569768,99.023036,0,0,1,,,,1.2471E-5,43.33064,144.67949,19.457871,0
31103420.55,,5905,12.0691,12.0798,-0.005,9.3E-6,12.197497,0.2432091,240.28828,0.295,35.582894,0.05123,275.87118,0.295,8.5300539,22.056987,0.024792684,98.99422,0,0,1,,,,1.2604E-5,43.37926,148.77893,19.699803,0
31103580.81,,5905,12.0688,12.0801,-0.005,9.3E-6,12.201548,0.24846727,240.33832,0.288,35.613237,0.05128,275.95156,0.288,1.0486786,21.928519,0.023730351,99.032337,0,0,1,,,,1.2678E-5,44.11397,148.87777,19.697363,0
31103740.81,,5905,12.0692,12.0799,-0.005,9.3E-6,12.20149,0.24761631,240.42005,0.2895,35.612528,0.05128,276.03258,0.2895,0.7444802,21.964381,0.023841587,99.029111,0,0,1,,,,1.2661E-5,43.85704,148.87635,19.704156,0
31104095.98,,5905,12.2398,12.2531,-0.005,9.4E-6,12.371365,0.24653636,246.68669,0.2935,36.787764,0.05319,283.47446,0.2935,78.130741,22.189583,0.024514354,99.016729,0,0,1,,,,1.2871E-5,43.92876,153.05066,19.940136,0
31104257.56,,5905,12.2407,12.2533,-0.005,9.3E-6,12.375188,0.25093604,247.0732,0.3032,36.817275,0.05324,283.89048,0.3032,1.1994522,22.162566,0.024115139,99.031085,0,0,1,,,,1.2904E-5,44.37917,153.14529,19.965207,0
31104418.34,,5905,12.2412,12.2535,-0.005,9.4E-6,12.375714,0.25096856,246.89914,0.307,36.820668,0.05324,283.71981,0.307,0.75477695,22.131495,0.023838475,99.041477,0,0,1,,,,1.2914E-5,44.32513,153.1583,19.950295,0
31104773.42,,5905,12.413,12.427,-0.005,9.2E-6,12.546031,0.24944466,254.07445,0.324,38.016894,0.05514,292.09135,0.324,30.026998,22.5675,0.025580939,98.993524,0,0,1,,,,1.3043E-5,44.26299,157.4029,20.251381,0
31104936.61,,5905,12.414,12.4275,-0.005,9.4E-6,12.551053,0.25520954,254.10892,0.3219,38.051238,0.05519,292.16016,0.3219,1.2802485,22.4426,0.024427423,99.034318,0,0,1,,,,1.3114E-5,45.135,157.52894,20.246024,0
31105099.67,,5905,12.4141,12.4285,-0.005,9.2E-6,12.551191,0.25452092,254.20989,0.3229,38.051703,0.05519,292.2616,0.3229,0.75664871,22.440068,0.024482005,99.031761,0,0,1,,,,1.3121E-5,44.8852,157.53239,20.253847,0
31105452.69,,5905,12.5847,12.598,-0.005,9.4E-6,12.71958,0.2529271,261.31192,0.3324,39.247867,0.05697,300.55979,0.3324,6.589367,22.781517,0.025624931,99.004121,0,0,1,,,,1.3294E-5,44.88014,161.78771,20.544068,0
31105617.88,,5905,12.5852,12.5999,-0.005,9.3E-6,12.723867,0.25813603,261.72162,0.3458,39.277763,0.05701,300.99939,0.3458,0.58168224,22.75165,0.024925623,99.029576,0,0,1,,,,1.3328E-5,45.56303,161.8968,20.569346,0
31105782.84,,5905,12.5855,12.5996,-0.005,9.2E-6,12.724621,0.25795677,261.5847,0.3362,39.282846,0.05702,300.86754,0.3362,0.77329474,22.735233,0.024754197,99.036055,0,0,1,,,,1.3331E-5,45.5033,161.91598,20.557366,0
31106142.19,,5905,12.7575,12.772,-0.005,9.3E-6,12.894972,0.25637388,269.35219,0.3684,40.507336,0.05867,309.85953,0.3684,10.258926,23.15145,0.025869058,99.011678,0,0,1,,,,1.3485E-5,45.47047,166.2803,20.888156,0
31106307.28,,5905,12.7585,12.772,-0.005,9.2E-6,12.89962,0.26174202,269.70562,0.3611,40.54345,0.05872,310.24907,0.3611,0.76539946,23.005541,0.024359353,99.063415,0,0,1,,,,1.3582E-5,46.3029,166.4002,20.908028,0
31106473.59,,5905,12.7589,12.7714,-0.005,9.4E-6,12.899505,0.26110156,269.40467,0.3704,40.542159,0.05872,309.94683,0.3704,0.88202464,22.996433,0.024777694,99.047641,0,0,1,,,,1.3576E-5,46.01108,166.39723,20.884884,0
31106834.44,,5905,12.9299,12.9446,-0.005,9.4E-6,13.069214,0.25893078,278.1047,0.3922,41.778612,0.06028,319.88331,0.3922,55.795572,23.496037,0.026467696,99.002794,0,0,1,,,,1.3718E-5,45.99287,170.80436,21.279374,0
31107003.61,,5905,12.9318,12.9451,-0.005,9.2E-6,13.074399,0.26516121,278.61457,0.4091,41.816021,0.06033,320.43059,0.4091,0.67447617,23.409007,0.024864877,99.059323,0,0,1,,,,1.3787E-5,46.99207,170.93992,21.309933,0
31107173.53,,5905,12.9307,12.9463,-0.005,9.3E-6,13.074062,0.2649554,278.55224,0.4191,41.81452,0.06033,320.36676,0.4191,0.73163418,23.509539,0.026438855,99.003904,0,0,1,,,,1.3731E-5,46.81801,170.93109,21.305715,0
31107533.36,,5905,13.1018,13.1167,-0.005,9.3E-6,13.242997,0.26314485,287.69549,0.4474,43.061327,0.06183,330.75682,0.4474,11.176993,23.953645,0.026607665,99.014049,0,0,1,,,,1.3912E-5,47.01908,175.37698,21.724349,0
31107705.52,,5905,13.1022,13.1178,-0.005,9.4E-6,13.247937,0.26893033,288.45491,0.4486,43.097564,0.06188,331.55248,0.4486,1.6475364,23.906811,0.025709531,99.04434,0,0,1,,,,1.397E-5,47.90729,175.50783,21.773572,0
31107877.52,,5905,13.1038,13.1186,-0.005,9.3E-6,13.248236,0.26860072,288.23732,0.4505,43.099057,0.06188,331.33637,0.4505,0.9686853,23.848173,0.025668921,99.044063,0,0,1,,,,1.3995E-5,47.81362,175.51576,21.756656,0
31108244,,5905,13.2752,13.2898,-0.005,9.2E-6,13.417607,0.26542375,298.5427,0.498,44.365829,0.06338,342.90853,0.498,29.211513,24.404576,0.026797827,99.020169,0,0,1,,,,1.4156E-5,47.69635,180.03217,22.250071,0
31108418.95,,5905,13.2753,13.2904,-0.005,9.2E-6,13.422395,0.27195022,299.21839,0.5216,44.401659,0.06342,343.62004,0.5216,1.4790998,24.326487,0.025323037,99.070361,0,0,1,,,,1.4226E-5,48.80915,180.1607,22.292473,0
31108592.48,,5905,13.2766,13.2898,-0.005,9.2E-6,13.423155,0.27159471,299.04859,0.5175,44.40702,0.06343,343.45561,0.5175,1.2085387,24.319666,0.025237029,99.07375,0,0,1,,,,1.4223E-5,48.65297,180.18108,22.278563,0
31108958.63,,5905,13.4465,13.4632,-0.005,9.2E-6,13.591059,0.26777827,311.98358,0.6129,45.681299,0.06494,357.66488,0.6129,12.679446,25.117373,0.02780689,99.001034,0,0,1,,,,1.4349E-5,48.63933,184.71689,22.95506,0
31109136.98,,5905,13.4477,13.4627,-0.005,9.2E-6,13.596984,0.27569213,312.47044,0.6105,45.726543,0.06499,358.19699,0.6105,2.4223302,24.947671,0.025558936,99.075519,0,0,1,,,,1.446E-5,50.23475,184.87798,22.980864,0
31109314.81,,5905,13.4478,13.4633,-0.005,9.4E-6,13.597252,0.27454075,312.62186,0.6168,45.727388,0.06499,358.34924,0.6168,1.5919568,24.917417,0.025278505,99.084276,0,0,1,,,,1.4483E-5,49.89534,184.88525,22.991547,0
31109689.86,,5905,13.6189,13.6375,-0.005,9.3E-6,13.76624,0.26956142,329.02961,0.8086,47.028293,0.06658,376.0579,0.8086,6.9650893,26.021538,0.027408271,99.032345,0,0,1,,,,1.456E-5,49.83483,189.50937,23.901196,0
31109874.45,,5905,13.6206,13.6382,-0.005,9.3E-6,13.773647,0.27916027,330.05772,0.8115,47.082555,0.06665,377.14027,0.8115,2.0968831,25.829953,0.024571962,99.125191,0,0,1,,,,1.47E-5,52.04308,189.71334,23.962987,0
31110055.83,,5905,13.6208,13.6385,-0.005,9.4E-6,13.773381,0.27789736,329.86857,0.8148,47.08349,0.06665,376.95206,0.8148,1.9377549,25.780195,0.025099407,99.104991,0,0,1,,,,1.4723E-5,51.65991,189.70603,23.949716,0
31110430.42,,5905,13.7916,13.8075,-0.005,9.3E-6,13.938475,0.26919534,353.65239,1.261,48.370431,0.06829,402.02282,1.261,15.672416,27.202838,0.0265623,99.07269,0,0,1,,,,1.4886E-5,51.56039,194.28109,25.372387,0
31110622.13,,5905,13.7921,13.8091,-0.005,9.4E-6,13.946436,0.28030369,355.61852,1.312,48.427389,0.06837,404.04591,1.312,3.7312483,27.048736,0.022895489,99.194011,0,0,1,,,,1.5032E-5,54.40568,194.50307,25.498882,0
31110812.77,,5905,13.7917,13.8083,-0.005,9.4E-6,13.946619,0.27912246,355.73403,1.3,48.427509,0.06837,404.16154,1.3,7.4654572,27.016942,0.0222761,99.214791,0,0,1,,,,1.5051E-5,54.09747,194.50818,25.506829,0
31111197.38,,5905,13.9652,13.9818,-0.005,9.2E-6,14.106621,0.29368178,344.81635,7.127,49.740762,0.07015,394.55711,7.127,1061.4488,29.971004,0.11070654,96.58386,0,0,1,,,,1.3522E-5,54.03388,198.99676,24.443582,0
31111406.25,,5905,13.9657,13.9813,-0.005,9.2E-6,14.12365,0.30927673,333.94256,11.49,49.839995,0.07029,383.78255,11.49,368.95014,25.79553,0,100,0,0,1,,,,1.4878E-5,59.94201,199.47749,23.644211,0
31111588.84,,5905,13.9648,13.9828,-0.005,9.3E-6,14.107768,0.28639953,346.96478,7.149,49.747846,0.07016,396.71262,7.149,81.367297,29.257788,0.090790079,97.125731,0,0,1,,,,1.3867E-5,51.59106,199.02912,24.593882,0
31112146.64,,5905,14.137,14.1553,-0.005,9.4E-6,14.283964,0.33177165,188.13093,2.831,51.156192,0.07224,239.28712,2.831,313.82351,18.203211,0.065566496,97.845531,0,0,1,,,,1.3325E-5,37.02948,204.03164,13.170778,0
31112301.56,,5905,14.1376,14.1543,-0.005,9.3E-6,14.283402,0.32955986,188.31888,2.835,51.149677,0.07223,239.46855,2.835,100.84809,18.200227,0.065246236,97.854342,0,0,1,,,,1.3337E-5,36.40642,204.01556,13.184456,0
31112456.64,,5905,14.1379,14.1556,-0.005,9.3E-6,14.284152,0.32939456,188.01061,2.79,51.15445,0.07223,239.16506,2.79,94.506681,18.123512,0.065179958,97.849597,0,0,1,,,,1.3376E-5,36.40045,204.03699,13.162183,0
31112781.55,,5905,14.3066,14.3281,-0.005,9.3E-6,14.480964,0.33571366,163.79692,0.3334,52.69063,0.0747,216.48755,0.3334,4.0884774,14.602469,0.044729651,98.332329,0,0,1,,,,1.497E-5,36.24702,209.69832,11.311189,0
31112898.67,,5905,14.3089,14.3285,-0.005,9.2E-6,14.465424,0.30026982,164.49508,0.3163,52.591273,0.07453,217.08635,0.3163,8.0789355,14.486507,0.035496499,98.662408,0,0,1,,,,1.5102E-5,29.20494,209.2485,11.371604,0
31113013.34,,5905,14.3083,14.3298,-0.005,9.4E-6,14.465887,0.29935473,164.41132,0.3167,52.594098,0.07454,217.00542,0.3167,6.0727367,14.476059,0.035460929,98.663179,0,0,1,,,,1.5108E-5,28.97301,209.2619,11.36545,0
31113310.58,,5905,14.4798,14.5007,-0.005,9.3E-6,14.638767,0.30548543,157.83542,0.1706,54.007304,0.07694,211.84272,0.1706,0.60605769,13.881038,0.034939795,98.672778,0,0,1,,,,1.5376E-5,28.95212,214.29349,10.782016,0
31113421.78,,5905,14.4828,14.5013,-0.005,9.3E-6,14.644297,0.3005308,157.71047,0.1477,54.057196,0.07703,211.76767,0.1477,3.5638854,13.849105,0.034092965,98.703115,0,0,1,,,,1.5403E-5,27.76208,214.45545,10.769412,0
31113532.11,,5905,14.4821,14.5019,-0.005,9.2E-6,14.644502,0.30061648,157.70912,0.1525,54.058952,0.07703,211.76807,0.1525,2.9111114,13.84682,0.034197704,98.698936,0,0,1,,,,1.5406E-5,27.69821,214.46145,10.769169,0
31113824.39,,5905,14.6524,14.6716,-0.005,9.3E-6,14.816383,0.30470023,154.07432,0.1129,55.484542,0.07954,209.55887,0.1129,0.83546917,13.489331,0.033994167,98.703963,0,0,1,,,,1.5646E-5,27.69364,219.52522,10.398916,0
31113933.95,,5905,14.6535,14.6729,-0.005,9.4E-6,14.817591,0.30298934,154.06108,0.1061,55.501602,0.07957,209.56268,0.1061,0.98567027,13.445858,0.032693934,98.749794,0,0,1,,,,1.5693E-5,26.97866,219.56099,10.397175,0
31114042.88,,5905,14.654,14.6737,-0.005,9.3E-6,14.817879,0.30250492,153.98227,0.1097,55.502812,0.07957,209.48508,0.1097,0.35837608,13.412918,0.032094621,98.770034,0,0,1,,,,1.5723E-5,26.89172,219.56953,10.391654,0
31114336,,5905,14.8242,14.8478,-0.005,9.3E-6,14.991001,0.30559464,151.73413,0.1045,56.958442,0.08216,208.69257,0.1045,0.68614076,13.225498,0.033351425,98.728179,0,0,1,,,,1.5887E-5,26.82584,224.73011,10.121681,0
31114442.09,,5905,14.8262,14.8466,-0.005,9.3E-6,14.993601,0.3068186,151.78864,0.09928,56.990777,0.08222,208.77942,0.09928,0.4512427,13.192224,0.032586516,98.754356,0,0,1,,,,1.5932E-5,26.451,224.80807,10.123561,0
31114548.73,,5905,14.828,14.8478,-0.005,9.3E-6,14.993724,0.30615348,151.6362,0.1018,56.990144,0.08222,208.62635,0.1018,0.12712183,13.149836,0.031717867,98.784235,0,0,1,,,,1.5969E-5,26.38445,224.81175,10.113312,0
31114835.47,,5905,14.997,15.0197,-0.005,9.4E-6,15.16408,0.30867108,150.44166,0.1135,58.440603,0.08478,208.88226,0.1135,0.73815656,13.085891,0.033682024,98.721922,0,0,1,,,,1.607E-5,26.29967,229.94933,9.9209221,0
31114940.8,,5905,14.9989,15.02,-0.005,9.4E-6,15.168346,0.31078586,150.15688,0.09816,58.476209,0.08484,208.63309,0.09816,0.2995635,12.982316,0.031456909,98.798223,0,0,1,,,,1.6172E-5,26.17178,230.07874,9.8993575,0
31115047.47,,5905,14.9993,15.0208,-0.005,9.2E-6,15.167626,0.30940869,150.35362,0.1027,58.469259,0.08483,208.82288,0.1027,0.13247994,12.994345,0.032025032,98.776858,0,0,1,,,,1.6174E-5,25.96463,230.05688,9.9127984,0
31115915.36,,5905,4.99465,5.0189,-0.005,9.2E-6,5.0535573,0.10032243,102.12869,0.3318,3.9021129,0.009924,106.0308,0.3318,0.5053889,24.30559,0.0033576453,99.608978,0,0,1,,,,4.3783E-6,43.53551,25.538441,20.209267,0
31116420.83,,5905,4.9991,5.0257,-0.005,9.3E-6,5.0605483,0.10550127,100.80397,0.07697,3.9149866,0.009934,104.71896,0.07697,1.2897875,23.851486,0.0065672798,99.229839,0,0,1,,,,4.422E-6,48.61118,25.609149,19.919575,0
31116592.69,,5905,4.99964,5.0257,-0.005,9.3E-6,5.0609758,0.10533274,100.72964,0.08971,3.9162391,0.009935,104.64588,0.08971,0.25330325,23.792889,0.0068645242,99.193536,0,0,1,,,,4.4313E-6,47.70297,25.613476,19.903205,0
31116943.61,,5905,5.10053,5.1269,-0.005,9.3E-6,5.1606491,0.10611149,103.13513,0.1247,4.1228138,0.01008,107.25794,0.1247,0.20979812,24.207087,0.0076069586,99.143547,0,0,1,,,,4.4663E-6,47.58578,26.6323,19.984914,0
31117115.75,,5905,5.10174,5.1266,-0.005,9.3E-6,5.1641838,0.1083235,103.16331,0.07752,4.1303944,0.01008,107.29371,0.07752,0.75928965,23.907291,0.0069014874,99.214847,0,0,1,,,,4.5208E-6,48.41417,26.668795,19.976692,0
31117286.77,,5905,5.10219,5.1271,-0.005,9.3E-6,5.1646279,0.10752748,103.15081,0.09465,4.1310659,0.01009,107.28187,0.09465,0.12363919,23.815089,0.0067473786,99.229708,0,0,1,,,,4.5371E-6,47.81458,26.673381,19.972554,0
31117718.55,,5905,5.20532,5.2293,-0.005,9.2E-6,5.2673517,0.10804613,105.60096,0.114,4.3505493,0.01026,109.95151,0.114,0.16173523,24.067232,0.0073118327,99.195067,0,0,1,,,,4.6027E-6,47.63018,27.744994,20.048207,0
31117890.34,,5905,5.20563,5.2274,-0.005,9.2E-6,5.2698146,0.10998345,105.69258,0.09353,4.3561876,0.01027,110.04876,0.09353,0.16627896,23.943351,0.0071227093,99.212256,0,0,1,,,,4.6299E-6,48.13446,27.770946,20.056223,0
31118061.55,,5905,5.20763,5.2363,-0.005,9.2E-6,5.27018,0.109518,105.65212,0.1516,4.3568194,0.01027,110.00894,0.1516,0.21414043,23.848699,0.0076745352,99.147803,0,0,1,,,,4.6494E-6,47.8867,27.774797,20.047156,0
31118409.34,,5905,5.307,5.3268,-0.005,9.3E-6,5.3705353,0.11010425,108.17556,0.1274,4.5786166,0.01052,112.75418,0.1274,0.34406541,24.225514,0.0079027911,99.156652,0,0,1,,,,4.6908E-6,47.6974,28.842649,20.142417,0
31118583.42,,5905,5.30891,5.3316,-0.005,9.4E-6,5.3737154,0.11233836,108.11463,0.103,4.5859814,0.01053,112.70061,0.103,0.89427899,23.970889,0.0074746522,99.195744,0,0,1,,,,4.7367E-6,48.45103,28.876817,20.119157,0
31118754.55,,5905,5.30957,5.3326,-0.005,9.3E-6,5.3740161,0.11163344,108.16384,0.1107,4.5864149,0.01053,112.75025,0.1107,0.085584852,23.898086,0.0073286911,99.208872,0,0,1,,,,4.7526E-6,47.94178,28.880049,20.127189,0
31119106.97,,5905,5.41146,5.4323,-0.005,9.3E-6,5.4755735,0.11208963,110.85804,0.1211,4.8188948,0.01091,115.67693,0.1211,1.0363233,24.290657,0.0083341716,99.134301,0,0,1,,,,4.8004E-6,47.79617,29.981905,20.245923,0
31119280.47,,5905,5.41285,5.4346,-0.005,9.2E-6,5.4790701,0.11429433,110.90448,0.09414,4.8271824,0.01093,115.73166,0.09414,1.707492,23.987958,0.0075184974,99.210626,0,0,1,,,,4.8598E-6,48.58131,30.020209,20.241478,0
31119453.5,,5905,5.41321,5.4343,-0.005,9.3E-6,5.4793979,0.11339267,110.89928,0.08678,4.8276045,0.01093,115.72689,0.08678,0.37938558,23.88055,0.0072715833,99.233358,0,0,1,,,,4.8805E-6,47.97592,30.023801,20.239319,0
31119806.2,,5905,5.51457,5.5372,-0.005,9.2E-6,5.5794018,0.11381229,113.53661,0.1316,5.0648376,0.01146,118.60145,0.1316,0.28263243,24.312217,0.0083828927,99.150549,0,0,1,,,,4.9166E-6,47.7611,31.129724,20.349244,0
31119981.94,,5905,5.51535,5.5365,-0.005,9.2E-6,5.5828554,0.11637178,113.49561,0.1083,5.0729093,0.01148,118.56852,0.1083,0.56371576,24.080393,0.008013071,99.181888,0,0,1,,,,4.9611E-6,48.62443,31.168275,20.329311,0
31120153.33,,5905,5.51573,5.5376,-0.005,9.3E-6,5.583297,0.11581984,113.38857,0.1002,5.0743585,0.01149,118.46293,0.1002,0.24380909,24.031848,0.0078144746,99.201584,0,0,1,,,,4.9658E-6,48.16079,31.173205,20.308533,0
31120508.33,,5905,5.61889,5.6422,-0.005,9.4E-6,5.6846069,0.11622966,116.02378,0.1533,5.3225061,0.01214,121.34629,0.1533,0.11082036,24.335098,0.0087604919,99.135402,0,0,1,,,,5.0262E-6,48.0637,32.314756,20.410167,0
